t,x_ref,y_ref,x_real,y_real,z_real,ex,ey,e_pos
14.638,0.43914,0.0,-0.061857877102982926,0.03018805064786195,0.31356173073218646,0.5009978771029829,-0.03018805064786195,0.501906556306663
14.64,0.4392,0.0,-0.061873373641645434,0.03006811325139571,0.3134137643903978,0.5010733736416454,-0.03006811325139571,0.5019747176971353
14.642,0.43926,0.0,-0.06188933654117476,0.029947651188046234,0.31326711530604917,0.5011493365411748,-0.029947651188046234,0.5020433440723425
14.644,0.43932,0.0,-0.06190574094335254,0.02982665991359089,0.3131218592503269,0.5012257409433525,-0.02982665991359089,0.5021124107466511
14.646,0.43938,0.0,-0.06192256273109034,0.0297051349873109,0.31297806613964063,0.5013025627310903,-0.0297051349873109,0.5021818937848845
14.648,0.43944,0.0,-0.06193977831154982,0.02958307207831509,0.3128358006664098,0.5013797783115498,-0.02958307207831509,0.5022517697861597
14.65,0.4395,0.0,-0.06195736441453915,0.029460466960316383,0.3126951227594807,0.5014573644145391,-0.029460466960316383,0.5023220156822671
14.652000000000001,0.43956,0.0,-0.061975297917094135,0.02933731550585702,0.31255608793762235,0.5015352979170942,-0.02933731550585702,0.502392608562147
14.654,0.43961999999999996,0.0,-0.06199355569733094,0.02921361368526518,0.3124187475959709,0.5016135556973309,-0.02921361368526518,0.5024635255258546
14.656,0.43968,0.0,-0.062012114516441834,0.02908935757247092,0.31228314925054784,0.5016921145164418,-0.02908935757247092,0.5025347435670071
14.658,0.43973999999999996,0.0,-0.06203095106072181,0.028964543689584118,0.3121493376127328,0.5017709510607218,-0.028964543689584118,0.5026062396344947
14.66,0.43979999999999997,0.0,-0.06205004595160884,0.028839178961482425,0.3120173803734797,0.5018500459516088,-0.028839178961482425,0.5026779952064784
14.662,0.43986000000000003,0.0,-0.062069381475283104,0.028713273422176184,0.31188734599495255,0.5019293814752831,-0.028713273422176184,0.5027499935940098
14.664,0.43992,0.0,-0.06208894109924357,0.028586839717809634,0.31175930241834704,0.5020089410992435,-0.028586839717809634,0.5028222194261462
14.666,0.43998,0.0,-0.06210870912557263,0.028459892745521204,0.3116333161954223,0.5020887091255726,-0.028459892745521204,0.5028946582799129
14.668000000000001,0.44004000000000004,0.0,-0.06212867044368169,0.028332449394626095,0.3115094519248043,0.5021686704436817,-0.028332449394626095,0.5029672964158546
14.67,0.4401,0.0,-0.06214881035558807,0.028204528365218168,0.3113877719078545,0.5022488103555881,-0.028204528365218168,0.5030401205907019
14.672,0.44016,0.0,-0.06216911445423842,0.028076150045756094,0.31126833596320896,0.5023291144542384,-0.028076150045756094,0.5031131179265467
14.674,0.44021999999999994,0.0,-0.062189568540841664,0.02794733643604504,0.3111512013566065,0.5024095685408416,-0.02794733643604504,0.5031862758216524
14.676,0.44028,0.0,-0.062210158571158844,0.027818111105655307,0.31103642281521965,0.5024901585711589,-0.027818111105655307,0.5032595818922427
14.678,0.44034,0.0,-0.062230870623621364,0.027688499180535144,0.3109240526047368,0.5025708706236214,-0.027688499180535144,0.5033330239376861
14.68,0.44039999999999996,0.0,-0.0622516908843011,0.027558527352600597,0.31081414065389357,0.5026516908843011,-0.027558527352600597,0.5034065899237822
14.682,0.44046,0.0,-0.06227260564534664,0.027428223908587797,0.3107067347157199,0.5027326056453466,-0.027428223908587797,0.5034802679805229
14.684000000000001,0.44052,0.0,-0.06229360131468024,0.027297618775555536,0.3106018805579664,0.5028136013146802,-0.027297618775555536,0.5035540464119554
14.686,0.44057999999999997,0.0,-0.06231466443563028,0.02716674358121938,0.3104996221773534,0.5028946644356302,-0.02716674358121938,0.5036279137166971
14.688,0.44064,0.0,-0.06233578171583101,0.027035631727848897,0.3104000020337185,0.502975781715831,-0.027035631727848897,0.5037018586183449
14.69,0.4407,0.0,-0.06235694006521137,0.026904318478814433,0.3103030613009941,0.5030569400652114,-0.026904318478814433,0.5037758701055293
14.692,0.44076,0.0,-0.062378126209565544,0.026772843456420732,0.31020883338528576,0.5031381262095656,-0.026772843456420732,0.5038499371761543
14.694,0.44082,0.0,-0.06239932314933503,0.026641270515448935,0.31011728916053155,0.503219323149335,-0.026641270515448935,0.503924046345828
14.696,0.44088,0.0,-0.06242051416235346,0.026509664758508113,0.3100284051402477,0.5033005141623534,-0.026509664758508113,0.503998184403176
14.698,0.44094,0.0,-0.06244168711782533,0.02637809684437022,0.30994217337652935,0.5033816871178254,-0.02637809684437022,0.5040723429416846
14.700000000000001,0.441,0.0,-0.06246283298688966,0.026246641675844444,0.3098585952477455,0.5034628329868897,-0.026246641675844444,0.5041465167968979
14.702,0.44106,0.0,-0.06248394518396728,0.026115377941765425,0.30977767881542684,0.5035439451839673,-0.026115377941765425,0.5042207033596255
14.704,0.44112,0.0,-0.06250501929767535,0.0259843879966425,0.30969943753190576,0.5036250192976753,-0.0259843879966425,0.5042949022964082
14.706,0.44117999999999996,0.0,-0.06252605289444628,0.025853757761325896,0.3096238892086846,0.5037060528944463,-0.025853757761325896,0.5043691153439949
14.708,0.44123999999999997,0.0,-0.06254704537631187,0.025723576629561817,0.30955105517186093,0.5037870453763118,-0.025723576629561817,0.5044433461585265
14.71,0.4413,0.0,-0.062567997838132,0.025593936993482443,0.30948095880447307,0.503867997838132,-0.025593936993482443,0.5045176001451626
14.712,0.44136,0.0,-0.06258891292073304,0.02546493365137021,0.3094136240770313,0.5039489129207331,-0.02546493365137021,0.5045918842786289
14.714,0.44142,0.0,-0.06260979947062917,0.025336636226580063,0.3093491480585961,0.5040297994706291,-0.025336636226580063,0.5046662103704592
14.716000000000001,0.44148000000000004,0.0,-0.06263066979585517,0.025209115753798063,0.3092876231025864,0.5041106697958552,-0.025209115753798063,0.504740593690575
14.718,0.44154,0.0,-0.06265154450975095,0.025082451154118623,0.3092291179974915,0.5041915445097509,-0.025082451154118623,0.5048150581262675
14.72,0.4416,0.0,-0.06267244616513733,0.024956722339997284,0.30917369893790264,0.5042724461651373,-0.024956722339997284,0.504889629474925
14.722,0.44166,0.0,-0.06269335747415604,0.02483202181733455,0.3091213857000122,0.504353357474156,-0.02483202181733455,0.5049642942852399
14.724,0.44172,0.0,-0.06271424792758809,0.024708449136115657,0.3090721861945436,0.5044342479275881,-0.024708449136115657,0.5050390261563787
14.726,0.44178,0.0,-0.06273508459005724,0.024586104696439653,0.3090261103904188,0.5045150845900572,-0.024586104696439653,0.5051137962113655
14.728,0.44183999999999996,0.0,-0.06275582625443485,0.024465087444229924,0.3089831669168151,0.5045958262544348,-0.024465087444229924,0.5051885671480002
14.73,0.4419,0.0,-0.06277643813625443,0.02434549686520208,0.3089433643821777,0.5046764381362544,-0.02434549686520208,0.5052633080162364
14.732000000000001,0.44196,0.0,-0.0627968683212325,0.024227426047158804,0.3089067284312273,0.5047568683212326,-0.024227426047158804,0.5053379703627352
14.734,0.44201999999999997,0.0,-0.06281706631353887,0.024110967312199503,0.3088732855329338,0.5048370663135389,-0.024110967312199503,0.5054125070363716
14.736,0.44208000000000003,0.0,-0.06283699374241661,0.023996215584560228,0.3088430535677514,0.5049169937424166,-0.023996215584560228,0.5054868830466922
14.738,0.44214,0.0,-0.06285664738194455,0.023883259468369365,0.30881606984308096,0.5049966473819445,-0.023883259468369365,0.5055610981373443
14.74,0.4422,0.0,-0.06287604526232522,0.023772184099365025,0.3087923786910051,0.5050760452623252,-0.023772184099365025,0.5056351730592764
14.742,0.44226,0.0,-0.06289522166763792,0.02366307509615905,0.3087720222957266,0.5051552216676379,-0.02366307509615905,0.505709144767115
14.744,0.44232,0.0,-0.06291422966804083,0.023556017893843637,0.3087550422563191,0.5052342296680408,-0.023556017893843637,0.5057830689211272
14.746,0.44238,0.0,-0.06293307242252742,0.023451080045160968,0.30874142188188297,0.5053130724225274,-0.023451080045160968,0.5058569504478306
14.748000000000001,0.44244,0.0,-0.06295173744683048,0.023348328046536068,0.308731139099807,0.5053917374468305,-0.023348328046536068,0.5059307785676759
14.75,0.4425,0.0,-0.06297023158418487,0.023247790685499935,0.3087240337885332,0.5054702315841849,-0.023247790685499935,0.5060045600481544
14.752,0.44256,0.0,-0.06298856696357368,0.023149481644623417,0.3087199045465027,0.5055485669635736,-0.023149481644623417,0.5060783062524392
14.754,0.44261999999999996,0.0,-0.06300675254586471,0.02305341438111067,0.3087185669323839,0.5056267525458646,-0.02305341438111067,0.5061520253883256
14.756,0.44268,0.0,-0.06302479595837307,0.022959616050852054,0.30871985311590394,0.5057047959583731,-0.022959616050852054,0.5062257249730622
14.758000000000001,0.44274,0.0,-0.06304267921374848,0.022868176439709485,0.308723771072657,0.5057826792137485,-0.022868176439709485,0.5062993897747807
14.76,0.44279999999999997,0.0,-0.06306045061626805,0.022779220921601576,0.30873040340215857,0.505860450616268,-0.022779220921601576,0.5063730723522816
14.762,0.44286,0.0,-0.06307815915610225,0.022692872483363574,0.30873982130496236,0.5059381591561022,-0.022692872483363574,0.5064468257890571
14.764000000000001,0.44292000000000004,0.0,-0.06309588537184894,0.022609237837326077,0.30875203235223303,0.5060158853718489,-0.022609237837326077,0.5065207339134706
14.766,0.44298,0.0,-0.06311371702016148,0.02252841806937555,0.30876702372226256,0.5060937170201615,-0.02252841806937555,0.5065948874870253
14.768,0.44304,0.0,-0.06313173923040426,0.02245051295578283,0.3087847796244188,0.5061717392304043,-0.02245051295578283,0.5066693745703504
14.77,0.4431,0.0,-0.06315003487232236,0.022375621231174606,0.30880528132760005,0.5062500348723223,-0.022375621231174606,0.5067442809087326
14.772,0.44316,0.0,-0.06316868498740671,0.022303840895164427,0.3088285067106585,0.5063286849874067,-0.022303840895164427,0.5068196903828356
14.774000000000001,0.44322,0.0,-0.0631877632922425,0.022235261564577613,0.30885442950082914,0.5064077632922425,-0.022235261564577613,0.5068956791880328
14.776,0.44327999999999995,0.0,-0.06320731378366179,0.022169948189821553,0.3088830210365528,0.5064873137836617,-0.022169948189821553,0.506972292760195
14.778,0.44334,0.0,-0.06322738195263525,0.02210796835135125,0.3089142512904029,0.5065673819526353,-0.02210796835135125,0.5070495781705883
14.780000000000001,0.4434,0.0,-0.0632480145317397,0.022049392046845584,0.30894808886560843,0.5066480145317397,-0.022049392046845584,0.507127583866811
14.782,0.44345999999999997,0.0,-0.06326925930256114,0.021994291486085744,0.30898450105496206,0.5067292593025611,-0.021994291486085744,0.5072063594744225
14.784,0.44352,0.0,-0.06329115816011194,0.021942750111739903,0.30902349007533664,0.506811158160112,-0.021942750111739903,0.5072859492614203
14.786,0.44358,0.0,-0.06331374735005364,0.021894859579654757,0.3090650816392475,0.5068937473500537,-0.021894859579654757,0.5073663922439018
14.788,0.44364,0.0,-0.06333706251072255,0.02185071115271469,0.309109291707846,0.5069770625107225,-0.02185071115271469,0.50744772685458
14.790000000000001,0.44370000000000004,0.0,-0.06336113891894221,0.02181039588730487,0.3091561280456323,0.5070611389189422,-0.02181039588730487,0.5075299912030182
14.792,0.44376,0.0,-0.06338601166727287,0.021774004760193144,0.30920559143263404,0.5071460116672728,-0.021774004760193144,0.5076132232648383
14.794,0.44382,0.0,-0.06341171579063211,0.021741628748638865,0.3092576766178556,0.5072317157906321,-0.021741628748638865,0.5076974610184221
14.796000000000001,0.44388,0.0,-0.06343828635527696,0.0217133588741596,0.30931237307515586,0.507318286355277,-0.0217133588741596,0.5077827425425689
14.798,0.44394,0.0,-0.06346575851967098,0.021689286218311857,0.30936966560691254,0.507405758519671,-0.021689286218311857,0.5078691060850055
14.8,0.444,0.0,-0.06349416757428844,0.021669501917101985,0.3094295348295727,0.5074941675742884,-0.021669501917101985,0.5079565901090912
14.802,0.44405999999999995,0.0,-0.06352335568277657,0.021653318704083904,0.3094941098934933,0.5075833556827766,-0.021653318704083904,0.5080450070388338
14.804,0.44412,0.0,-0.06355328674394967,0.02164029033749957,0.30956409224398007,0.5076732867439497,-0.02164029033749957,0.5081343013803495
14.806000000000001,0.44418,0.0,-0.0635839711583049,0.021630063331007247,0.30964013244747335,0.507763971158305,-0.021630063331007247,0.5082244681694844
14.808,0.44423999999999997,0.0,-0.06361538720451242,0.021622324284264388,0.3097226953463918,0.5078553872045124,-0.021622324284264388,0.5083154721431358
14.81,0.4443,0.0,-0.06364748268501852,0.021616853835840964,0.3098120779373497,0.5079474826850185,-0.021616853835840964,0.5084072516554099
14.812000000000001,0.44436000000000003,0.0,-0.06368018916526427,0.02161348409673542,0.3099084364128126,0.5080401891652643,-0.02161348409673542,0.5084997310735546
14.814,0.44442,0.0,-0.06371343109766127,0.02161207258819867,0.31001180962925157,0.5081334310976613,-0.02161207258819867,0.5085928287742949
14.816,0.44448,0.0,-0.06374712975701155,0.021612500222391643,0.31012214933605375,0.5082271297570116,-0.021612500222391643,0.5086864609825125
14.818,0.44454,0.0,-0.06378120626400391,0.021614667091646254,0.3102393497560507,0.5083212062640039,-0.021614667091646254,0.5087805446075692
14.82,0.4446,0.0,-0.06381558360664866,0.021618489959805726,0.31036326542936077,0.5084155836066486,-0.021618489959805726,0.5088749991522784
14.822000000000001,0.44466,0.0,-0.06385018795325101,0.021623900124341955,0.3104937240372468,0.508510187953251,-0.021623900124341955,0.5089697479308943
14.824,0.44472,0.0,-0.06388494945462189,0.021630841484817618,0.3106305359150267,0.5086049494546219,-0.021630841484817618,0.5090647187864032
14.826,0.44478,0.0,-0.06391980267820065,0.021639268816077525,0.31077350105627755,0.5086998026782007,-0.021639268816077525,0.5091598444493977
14.828000000000001,0.44484,0.0,-0.06395468678068067,0.021649146237278025,0.31092241422026523,0.5087946867806807,-0.021649146237278025,0.5092550626445005
14.83,0.44489999999999996,0.0,-0.06398954549845946,0.02166044586360271,0.3110770686090221,0.5088895454984594,-0.02166044586360271,0.5093503160229105
14.832,0.44496,0.0,-0.0640243270146491,0.021673146625320817,0.3112372584692936,0.5089843270146491,-0.021673146625320817,0.5094455519790098
14.834,0.44501999999999997,0.0,-0.06405898374586427,0.021687233238045913,0.3114027808896273,0.5090789837458642,-0.021687233238045913,0.5095407223934544
14.836,0.44508,0.0,-0.06409347208032946,0.02170269530816638,0.3115734369980108,0.5091734720803295,-0.02170269530816638,0.5096357833335265
14.838000000000001,0.44514000000000004,0.0,-0.06412775209008122,0.021719526558106717,0.31174903271594284,0.5092677520900812,-0.021719526558106717,0.5097306947328096
14.84,0.4452,0.0,-0.06416178723348234,0.02173772415710378,0.3119293791870345,0.5093617872334824,-0.02173772415710378,0.5098254200657493
14.842,0.44526,0.0,-0.06419554405937375,0.02175728814438115,0.31211429296941345,0.5094555440593738,-0.02175728814438115,0.5099199260278324
14.844000000000001,0.44532,0.0,-0.06422899192056034,0.02177822093286831,0.31230359605922875,0.5095489919205604,-0.02177822093286831,0.5100141822285534
14.846,0.44538,0.0,-0.06426210270165097,0.02180052688286709,0.3124971157958149,0.509642102701651,-0.02180052688286709,0.5101081609017158
14.848,0.44544,0.0,-0.06429485056431358,0.021824211936269804,0.312694684686332,0.5097348505643136,-0.021824211936269804,0.5102018366357204
14.85,0.44549999999999995,0.0,-0.0643271651497443,0.021849558929304132,0.3128961403673212,0.5098271651497442,-0.021849558929304132,0.5102951514075258
14.852,0.44556,0.0,-0.06435893090424369,0.021876558358120128,0.3131004610224298,0.5099189309042437,-0.021876558358120128,0.5103879895727593
14.854000000000001,0.44562,0.0,-0.06439005406514026,0.021905206575767094,0.3133067598816093,0.5100100540651402,-0.021905206575767094,0.5104802575248667
14.856,0.44567999999999997,0.0,-0.06442045841299847,0.021935504009008854,0.3135142627551748,0.5101004584129984,-0.021935504009008854,0.5105718793757451
14.858,0.44574,0.0,-0.06445008194057178,0.0219674537867374,0.3137222902454486,0.5101900819405718,-0.0219674537867374,0.51066279356969
14.86,0.4458,0.0,-0.06447887423123302,0.022001060684905337,0.313930243583672,0.510278874231233,-0.022001060684905337,0.5107529502195317
14.862,0.44586,0.0,-0.06450679438754897,0.022036330315445225,0.31413759328146174,0.510366794387549,-0.022036330315445225,0.5108423090026843
14.864,0.44592,0.0,-0.06453380938735234,0.02207326850377935,0.314343869971566,0.5104538093873523,-0.02207326850377935,0.510930837492218
14.866,0.44598,0.0,-0.06455989277277191,0.022111880812540397,0.31454865695524525,0.5105398927727719,-0.022111880812540397,0.5110185098267003
14.868,0.44604,0.0,-0.0645850235992401,0.02215217217901238,0.3147515840833178,0.5106250235992401,-0.02215217217901238,0.511105305644515
14.870000000000001,0.4461,0.0,-0.06460918558805093,0.022194146641317986,0.3149523226824263,0.5107091855880509,-0.022194146641317986,0.5111912092252238
14.872,0.44616,0.0,-0.06463236643876684,0.022237807134097634,0.31515058130324486,0.5107923664387668,-0.022237807134097634,0.5112762087934942
14.874,0.44622,0.0,-0.06465455726756718,0.022283155338783524,0.315346102117638,0.5108745572675671,-0.022283155338783524,0.5113602959510888
14.876,0.44627999999999995,0.0,-0.06467575214517945,0.022330191576898518,0.31553865783062124,0.5109557521451794,-0.022330191576898518,0.5114434652100924
14.878,0.44634,0.0,-0.06469594771385953,0.02237891473735523,0.31572804900299567,0.5110359477138595,-0.02237891473735523,0.5115257136064856
14.88,0.4464,0.0,-0.06471514286738858,0.022429322230683717,0.3159141017037482,0.5111151428673886,-0.022429322230683717,0.5116070403777482
14.882,0.44645999999999997,0.0,-0.0647333384815396,0.02248140996461965,0.31609666542927994,0.5111933384815396,-0.02248140996461965,0.5116874466917273
14.884,0.44652,0.0,-0.06475053718516781,0.022535172336646474,0.31627561124044246,0.5112705371851678,-0.022535172336646474,0.5117669354167504
14.886000000000001,0.44658000000000003,0.0,-0.06476674316417817,0.022590602239986542,0.3164508300791424,0.5113467431641782,-0.022590602239986542,0.5118455109251006
14.888,0.44664,0.0,-0.0647819778466388,0.02264770186424589,0.3166222524278285,0.5114219778466388,-0.02264770186424589,0.5119231952395785
14.89,0.4467,0.0,-0.06479627401962287,0.022706479134090133,0.3167898361259642,0.5114962740196228,-0.022706479134090133,0.512000022002562
14.892,0.44676,0.0,-0.06480966207291765,0.02276693863641397,0.31695354529544684,0.5115696620729177,-0.02276693863641397,0.512076022332889
14.894,0.44682,0.0,-0.06482217039562321,0.022829081839272385,0.31711335116648043,0.5116421703956232,-0.022829081839272385,0.5121512252301738
14.896,0.44688,0.0,-0.06483382569670684,0.022892907292398533,0.3172692325604519,0.5117138256967069,-0.022892907292398533,0.5122256579023137
14.898,0.44693999999999995,0.0,-0.06484465326429138,0.022958410811195155,0.3174211761109141,0.5117846532642913,-0.022958410811195155,0.5122993460310353
14.9,0.447,0.0,-0.06485467717547969,0.023025585645957403,0.3175691762861035,0.5118546771754797,-0.023025585645957403,0.5123723139873523
14.902000000000001,0.44706,0.0,-0.0648639204661668,0.023094422637937057,0.3177132352625937,0.5119239204661669,-0.023094422637937057,0.5124445850064473
14.904,0.44711999999999996,0.0,-0.06487240526843037,0.023164910363703554,0.31785336268885744,0.5119924052684304,-0.023164910363703554,0.5125161813296347
14.906,0.44718,0.0,-0.06488015292161232,0.023237035269104794,0.31798957536903044,0.5120601529216123,-0.023237035269104794,0.5125871243195664
14.908,0.44723999999999997,0.0,-0.06488718406203037,0.023310781793985207,0.3181218968905223,0.5121271840620303,-0.023310781793985207,0.512657434553671
14.91,0.4473,0.0,-0.06489351869531894,0.02338613248868327,0.3182503572139031,0.5121935186953189,-0.02338613248868327,0.5127271318998734
14.912,0.44736000000000004,0.0,-0.06489917625464985,0.023463068123206945,0.31837499223939986,0.5122591762546499,-0.023463068123206945,0.512796235577882
14.914,0.44742,0.0,-0.0649041687784957,0.023541563214925763,0.3184958341065514,0.5123241687784956,-0.023541563214925763,0.5128647571369852
14.916,0.44748,0.0,-0.0649085016524961,0.023621586447384768,0.3186129130547247,0.512388501652496,-0.023621586447384768,0.5129327012113589
14.918000000000001,0.44754,0.0,-0.06491218207448354,0.023703106258945502,0.3187262693764412,0.5124521820744835,-0.023703106258945502,0.5130000742292563
14.92,0.4476,0.0,-0.06491521868620437,0.02378609076933966,0.31883595165512774,0.5125152186862043,-0.02378609076933966,0.5130668840405266
14.922,0.44766,0.0,-0.06491762128203982,0.023870507730931877,0.3189420153255113,0.5125776212820399,-0.023870507730931877,0.5131331396221518
14.924,0.44771999999999995,0.0,-0.06491940057695476,0.023956324498869117,0.3190445214849331,0.5126394005769547,-0.023956324498869117,0.5131988508437977
14.926,0.44778,0.0,-0.0649205680202068,0.02404350801565375,0.31914353590124883,0.5127005680202068,-0.02404350801565375,0.5132640282797358
14.928,0.44784,0.0,-0.06492113564459132,0.024132024806711963,0.31923912817606465,0.5127611356445914,-0.024132024806711963,0.5133286830567748
14.93,0.44789999999999996,0.0,-0.06492111594344209,0.024221840984318104,0.3193313710319056,0.512821115943442,-0.024221840984318104,0.5133928267303185
14.932,0.44795999999999997,0.0,-0.0649205217694517,0.024312922257838862,0.319420339699325,0.5128805217694516,-0.024312922257838862,0.5134564711825342
14.934000000000001,0.44802000000000003,0.0,-0.06491936965025624,0.024405217974219285,0.31950615635269514,0.5129393696502562,-0.024405217974219285,0.5135196311744774
14.936,0.44808,0.0,-0.0649176781508393,0.024498668715540496,0.3195889652449471,0.5129976781508393,-0.024498668715540496,0.5135823230573516
14.938,0.44814,0.0,-0.064915465676929,0.024593216351544583,0.3196689024828095,0.513055465676929,-0.024593216351544583,0.5136445630506414
14.94,0.4482,0.0,-0.06491275042462175,0.024688803925267108,0.31974609658393677,0.5131127504246218,-0.024688803925267108,0.5137063671861393
14.942,0.44826,0.0,-0.06490950011648987,0.024784991508496695,0.3198201155805878,0.5131695001164899,-0.024784991508496695,0.5137676825705217
14.944,0.44832,0.0,-0.06490565151902426,0.02488171670394672,0.3198904043786456,0.5132256515190242,-0.02488171670394672,0.5138284433575688
14.946,0.44838,0.0,-0.06490114743410402,0.024978970977887698,0.31995635123887134,0.513281147434104,-0.024978970977887698,0.5138885923061385
14.948,0.44844,0.0,-0.06489594527935644,0.025076741939532174,0.3200174466721669,0.5133359452793564,-0.025076741939532174,0.5139480865828302
14.950000000000001,0.4485,0.0,-0.06489001412182763,0.0251750141272842,0.3200732669517379,0.5133900141218276,-0.0251750141272842,0.5140068948334442
14.952,0.44855999999999996,0.0,-0.06488332392936423,0.025273782841811563,0.3201235028107805,0.5134433239293642,-0.025273782841811563,0.5140649871239715
14.954,0.44862,0.0,-0.06487580381250013,0.025373114633072635,0.3201681338476328,0.5134958038125002,-0.025373114633072635,0.5141222962284642
14.956,0.44867999999999997,0.0,-0.06486751354123999,0.02547303351482982,0.32020725643655096,0.51354751354124,-0.02547303351482982,0.5141788833672943
14.958,0.44873999999999997,0.0,-0.06485856836229419,0.02557353315244385,0.3202409618005571,0.5135985683622941,-0.02557353315244385,0.5142348636777725
14.96,0.44880000000000003,0.0,-0.06484900118868964,0.02567452144923199,0.32026913213657837,0.5136490011886896,-0.02567452144923199,0.5142902657777858
14.962,0.44886,0.0,-0.06483886591393,0.025775959765742318,0.3202917681266135,0.51369886591393,-0.025775959765742318,0.5143451418484508
14.964,0.44892,0.0,-0.06482821557489532,0.025877809375746665,0.32030888349067926,0.5137482155748954,-0.025877809375746665,0.5143995431806648
14.966000000000001,0.44898,0.0,-0.06481710113200982,0.025980031055100602,0.32032050284052516,0.5137971011320098,-0.025980031055100602,0.5144535189356573
14.968,0.44904,0.0,-0.06480551371448823,0.026082563053773895,0.32032658338412356,0.5138455137144882,-0.026082563053773895,0.5145070573470887
14.97,0.4491,0.0,-0.06479342382951918,0.0261853795775297,0.3203269017502331,0.5138934238295192,-0.0261853795775297,0.5145601278362375
14.972,0.44915999999999995,0.0,-0.06478081158991539,0.026288455817949193,0.3203212934260881,0.5139408115899153,-0.026288455817949193,0.5146127094495365
14.974,0.44922,0.0,-0.06476766470704873,0.026391767860772214,0.3203096425554662,0.5139876647070487,-0.026391767860772214,0.5146647888498128
14.976,0.44928,0.0,-0.06475397693088596,0.02649529262973059,0.32029187385485836,0.5140339769308859,-0.02649529262973059,0.5147163587558857
14.978,0.44933999999999996,0.0,-0.06473974683230337,0.02659900785421077,0.3202679461588037,0.5140797468323033,-0.02659900785421077,0.514767416725256
14.98,0.4494,0.0,-0.06472497684803001,0.02670289205247289,0.3202378472223139,0.51412497684803,-0.02670289205247289,0.5148179641999232
14.982000000000001,0.44946,0.0,-0.06470967252762916,0.02680692452459963,0.32020158949691996,0.5141696725276292,-0.02680692452459963,0.5148680057545206
14.984,0.44952,0.0,-0.06469384193636817,0.026911085351106766,0.32015920666410463,0.5142138419363681,-0.026911085351106766,0.5149175485004708
14.986,0.44958,0.0,-0.0646774951742797,0.027015355401234505,0.3201107507369895,0.5142574951742797,-0.027015355401234505,0.5149666016067249
14.988,0.44964,0.0,-0.06466064395370506,0.027119716396550548,0.3200562894376539,0.514300643953705,-0.027119716396550548,0.5150151758818617
14.99,0.4497,0.0,-0.0646433012679816,0.027224150950579087,0.31999590404639955,0.5143433012679816,-0.027224150950579087,0.5150632834460496
14.992,0.44976,0.0,-0.06462548082553476,0.027328667635100824,0.31992976956294195,0.5143854808255348,-0.027328667635100824,0.5151109384965791
14.994,0.44982,0.0,-0.0646072292028232,0.027433285291329133,0.31985817300803304,0.5144272292028232,-0.027433285291329133,0.5151581886053734
14.996,0.44988,0.0,-0.0645886010602315,0.02753801960271929,0.31978139816837103,0.5144686010602315,-0.02753801960271929,0.5152050892610741
14.998000000000001,0.44994,0.0,-0.06456964590250248,0.02764288616335659,0.31969970357125743,0.5145096459025025,-0.02764288616335659,0.5152516908096069
15.0,0.44999999999999996,0.0,-0.06455040883770224,0.02774790053282191,0.31961332677464205,0.5145504088377022,-0.02774790053282191,0.5152980392151962
15.002,0.45006,0.0,-0.06453092988443772,0.02785307462615163,0.31952247269623857,0.5145909298844378,-0.02785307462615163,0.5153441751736991
15.004,0.45011999999999996,0.0,-0.06451123451765217,0.027958388148366795,0.3194272001184549,0.5146312345176521,-0.027958388148366795,0.5153901231193875
15.006,0.45017999999999997,0.0,-0.06449134757855449,0.02806382239888846,0.3193275796521219,0.5146713475785545,-0.02806382239888846,0.5154359069234133
15.008000000000001,0.45024000000000003,0.0,-0.06447128960868455,0.028169366915673854,0.31922370322452015,0.5147112896086846,-0.028169366915673854,0.515481546597999
15.01,0.4503,0.0,-0.0644510780908984,0.028275017410817293,0.31911567782575867,0.5147510780908984,-0.028275017410817293,0.5155270594307579
15.012,0.45036,0.0,-0.06443073206691578,0.02838076992156999,0.3190036273085219,0.5147907320669157,-0.02838076992156999,0.5155724642795929
15.014000000000001,0.45042000000000004,0.0,-0.06441027181022603,0.028486621035976902,0.31888768776385784,0.5148302718102261,-0.028486621035976902,0.5156177812587912
15.016,0.45048,0.0,-0.06438971772051186,0.02859256867632249,0.31876800210698547,0.5148697177205118,-0.02859256867632249,0.5156630306790567
15.018,0.45054,0.0,-0.06436908415364348,0.028698626861917695,0.3186447436469769,0.5149090841536434,-0.028698626861917695,0.5157082277099169
15.02,0.45059999999999995,0.0,-0.06434838283054264,0.028804818885035225,0.3185180992133745,0.5149483828305426,-0.028804818885035225,0.5157533854186425
15.022,0.45066,0.0,-0.06432762516228618,0.028911170865889884,0.31838825593525516,0.5149876251622862,-0.028911170865889884,0.5157985167399457
15.024000000000001,0.45072,0.0,-0.06430682210879529,0.029017710715147603,0.31825539936140396,0.5150268221087952,-0.029017710715147603,0.5158436342794517
15.026,0.45077999999999996,0.0,-0.06428598415945441,0.029124467409062382,0.31811971228071373,0.5150659841594544,-0.029124467409062382,0.5158887502553325
15.028,0.45084,0.0,-0.06426512138241743,0.029231470470467317,0.31798137400214327,0.5151051213824175,-0.029231470470467317,0.5159338765193276
15.030000000000001,0.4509,0.0,-0.06424424353094133,0.02933874952051451,0.31784055992781834,0.5151442435309413,-0.02933874952051451,0.5159790246381081
15.032,0.45095999999999997,0.0,-0.06422336014771893,0.02944633392571371,0.3176974413673183,0.5151833601477189,-0.02944633392571371,0.5160242059775481
